badflag,customer_data_quality_flag,last_payment_amount,current_payment_method_fdd,pay_12m_balance_ratio,total_days_in_collection,total_balance,debt_age_weeks,analysis_date,new_account_number
0,1,73.96,1,-5.266831,0,136.16,6,31/07/2022,7386
0,1,100,1,-28.928572,0,28.36,2,31/07/2022,7387
0,0,0,0,,0,9.98,0,31/07/2022,7388
0,1,65.89,1,-2.88282,0,139.94,6,31/07/2022,7389
0,1,168,1,-34.788834,0,3.97,2,31/07/2022,7390
0,1,120,1,-1.3274714,0,811.11,24,31/07/2022,7391
0,1,487.53,1,-23.166561,0,132.41,1,31/07/2022,7392
0,1,212.83,1,-18.570133,0,71.56,0,31/07/2022,7393
1,0,0,0,,279,950.87,134,31/07/2022,7394
1,0,0,0,,279,390.32,82,31/07/2022,7395
0,1,0,0,-31.127314,0,7.83,0,31/07/2022,7396
1,1,0,0,-0.9108505,162,429.15,25,31/07/2022,7397
0,1,102,1,-11.191838,0,54.69,6,31/07/2022,7398
0,1,184.35,1,-4.5750656,0,257.1,3,31/07/2022,7399
0,1,0,0,-11.4110775,9,25.93,2,31/07/2022,7400
0,0,133.48,1,-1.3201327,180,327.61,15,31/07/2022,7401
1,1,0,0,-2.5114155,2,16.28,2,31/07/2022,7402
1,0,0,0,,65,293.2,11,31/07/2022,7403
1,1,0,0,,127,1096.9,52,31/07/2022,7404
1,0,0,0,,71,272.12,8,31/07/2022,7405
0,1,40,1,-6.7712126,0,48.22,2,31/07/2022,7406
1,1,22.5,0,-0.26533002,282,4654.38,122,31/07/2022,7407
0,1,136,1,-1.4541316,0,464.51,12,31/07/2022,7408
0,1,0,0,-3.3420994,8,495.35,3,31/07/2022,7409
0,1,0,0,-6.427079,32,61.79,1,31/07/2022,7410
0,1,86.4,1,-53.40206,0,3.58,3,31/07/2022,7411
0,1,246.26,1,-8.284868,0,212.91,2,31/07/2022,7412
0,1,305.81,1,-15.028395,0,109.39,5,31/07/2022,7413
0,1,0,0,-1.7751788,42,181.53,2,31/07/2022,7414
0,1,0,0,-19.782864,0,8.79,0,31/07/2022,7415
1,1,0,0,,279,3351.01,137,31/07/2022,7416
0,1,210,1,-9.902866,0,158.84,0,31/07/2022,7417
0,1,154.72,1,-3.7170906,0,184.55,6,31/07/2022,7418
1,0,0,0,,48,164.21,9,31/07/2022,7419
1,1,1,0,,147,1601.25,42,31/07/2022,7420
0,1,50,1,-13.050187,0,24.67,5,31/07/2022,7421
1,1,130,1,-0.34153068,0,7684.77,24,31/07/2022,7422
0,0,0,0,-6.5644574,0,113.57,0,31/07/2022,7423
0,1,79.55,1,-20.558397,0,36.92,0,31/07/2022,7424
0,1,191.37,1,-107.698265,0,8.46,4,31/07/2022,7425
0,1,0,0,-56.066517,0,3.38,1,31/07/2022,7426
1,0,0,0,,279,550.31,138,31/07/2022,7427
0,0,151.11,1,-16.702536,0,81.07,3,31/07/2022,7428
1,1,80,0,,85,258.7,28,31/07/2022,7429
1,1,66,1,-0.7479788,0,3527.48,2,31/07/2022,7430
0,1,0,0,,147,2004.29,74,31/07/2022,7431
0,1,250,1,-6.223662,0,277.13,0,31/07/2022,7432
0,1,154,1,-11.231796,0,114.29,7,31/07/2022,7433
1,1,0,0,-0.039841935,189,2750.91,30,31/07/2022,7434
1,0,0,0,-0.018916246,58,2738.96,3,31/07/2022,7435
1,1,0,0,-0.020932538,280,7394.74,122,31/07/2022,7436
0,1,0,0,-9.49477,0,81.78,1,31/07/2022,7437
0,1,0,0,-17.002094,9,23.43,0,31/07/2022,7438
1,0,0,0,,62,214.87,11,31/07/2022,7439
1,0,0,0,,47,233.91,248,31/07/2022,7440
1,0,0,0,,270,30.17,42,31/07/2022,7441
0,0,0,0,-2.0239532,75,97.71,13,31/07/2022,7442
0,1,0,0,-36.204628,0,34.08,2,31/07/2022,7443
0,1,92.12,1,-7.5677896,0,126.23,9,31/07/2022,7444
0,0,85,1,,3,31.27,2,31/07/2022,7445
0,1,133.63,1,-68.15193,0,6.06,1,31/07/2022,7446
0,1,30,1,-8.3167,0,20.06,5,31/07/2022,7447
0,1,0,0,-8.595386,0,93.58,0,31/07/2022,7448
0,0,138.56,1,-3.91154,0,169.29,1,31/07/2022,7449
0,1,28.46,1,-1.1589869,0,145.17,25,31/07/2022,7450
0,1,68.74,1,-34.238174,0,8.39,11,31/07/2022,7451
0,1,200,1,-0.8278763,0,1330.78,17,31/07/2022,7452
0,1,152,1,-13.718154,0,46.13,10,31/07/2022,7453
0,1,0,0,-6.663135,0,59.85,0,31/07/2022,7454
0,0,95.15,1,-19.19076,0,27.01,4,31/07/2022,7455
1,1,0,0,-1.025057,148,33.9,2,31/07/2022,7456
0,1,163.79,1,-1.1305857,0,652.63,9,31/07/2022,7457
0,1,30,1,-2.5954363,0,544.82,5,31/07/2022,7458
0,1,71.68,1,-3.6771789,0,129.52,3,31/07/2022,7459
0,1,89,1,-19.18559,0,28.31,1,31/07/2022,7460
0,1,154.73,1,-18.950453,0,49.74,0,31/07/2022,7461
1,1,0,0,,265,587.25,39,31/07/2022,7462
0,1,87.28,1,-8.063801,0,70.25,7,31/07/2022,7463
1,1,0,0,,55,22.41,16,31/07/2022,7464
1,1,0,0,,53,190.57,58,31/07/2022,7465
1,1,0,0,,85,1118.81,23,31/07/2022,7466
0,0,63.15,1,-2.5998805,0,240.8,14,31/07/2022,7467
0,1,82.54,1,-17.051905,0,26.22,6,31/07/2022,7468
0,1,100.68,1,-7.2546496,0,101.84,0,31/07/2022,7469
1,1,0,0,-0.16816959,284,12025.47,25,31/07/2022,7470
0,1,0,0,-34.413727,0,10.98,0,31/07/2022,7471
0,1,175.52,1,-5.84278,55,199.07,5,31/07/2022,7472
1,0,0,0,,0,13.24,1,31/07/2022,7473
0,0,0,0,-3.6510687,170,217.38,12,31/07/2022,7474
0,0,0,0,-4.4013157,3,37.12,1,31/07/2022,7475
0,0,0,0,,0,8.81,1,31/07/2022,7476
0,1,207.17,1,-97.32384,0,5.44,8,31/07/2022,7477
0,1,270.63,1,-1.1777599,0,848.63,14,31/07/2022,7478
0,1,0,0,-4.1088753,1,26.28,0,31/07/2022,7479
0,0,85,1,-2.891987,0,245.34,12,31/07/2022,7480
0,1,0,0,-8.997451,,33.15,0,31/07/2022,7481
1,1,444.21,1,-0.10800939,96,1906.5,16,31/07/2022,7482
0,1,159.51,1,-48.984013,0,17.52,3,31/07/2022,7483
0,1,130,1,-1.3764888,132,513.07,14,31/07/2022,7484
1,1,0,0,-0.21627018,244,290.55,24,31/07/2022,7485
0,0,0,0,-6.140252,59,43.19,3,31/07/2022,7486
0,0,82.04,1,-0.44411066,0,662.4,19,31/07/2022,7487
0,1,0,0,-6.829297,3,23.86,0,31/07/2022,7488
1,1,0,0,,279,2083.67,97,31/07/2022,7489
0,1,0,0,-7.2999744,47,146.38,2,31/07/2022,7490
0,1,0,0,-39.87184,76,18.09,2,31/07/2022,7491
0,1,547.78,1,-11.230623,0,279.52,6,31/07/2022,7492
1,1,0,0,,110,484.78,87,31/07/2022,7493
0,0,0,0,-0.4725601,76,1222.33,13,31/07/2022,7494
1,0,0,0,,0,14.32,0,31/07/2022,7495
0,1,289.14,1,-2.2878256,190,722.11,18,31/07/2022,7496
1,0,0,0,,172,730.92,28,31/07/2022,7497
0,0,338.59,1,-2.4761844,0,2221.09,23,31/07/2022,7498
0,1,235.56,1,-11.0874815,0,124.2,9,31/07/2022,7499
0,0,0,0,,23,159.34,5,31/07/2022,7500
0,1,0,0,-9.1845875,0,12.32,0,31/07/2022,7501
0,1,0,0,-7.4468813,13,136.37,2,31/07/2022,7502
1,1,58.24,1,-1.3825384,0,295.93,3,31/07/2022,7503
0,0,0,0,,,19.37,0,31/07/2022,7504
0,0,0,0,-7.612555,31,30.78,1,31/07/2022,7505
0,1,165.51,1,-1.8345349,0,270.18,4,31/07/2022,7506
0,1,0,0,-0.6956147,105,1010.68,8,31/07/2022,7507
0,0,140,0,-0.30104187,279,1856.85,96,31/07/2022,7508
0,1,244.57,1,-18.991457,0,96.52,4,31/07/2022,7509
0,1,0,0,-4.243328,1,79.18,1,31/07/2022,7510
0,1,149.86,1,-23.988358,0,20.92,3,31/07/2022,7511
0,1,212.78,1,-23.033224,0,78.79,1,31/07/2022,7512
0,0,66,1,-0.5474885,0,354.72,13,31/07/2022,7513
1,1,0,0,,174,1849.57,110,31/07/2022,7514
0,1,60,1,-1.1761788,0,659.32,33,31/07/2022,7515
0,1,0,0,-3.8243742,108,136.22,7,31/07/2022,7516
0,1,0,0,-4.5892444,78,217.97,5,31/07/2022,7517
1,0,0,0,,279,179.63,74,31/07/2022,7518
1,0,0,0,,0,8.65,1,31/07/2022,7519
0,0,0,0,-0.29231495,0,265.73,1,31/07/2022,7520
1,0,0,0,,264,565.08,4,31/07/2022,7521
1,0,0,0,,8,367.72,3,31/07/2022,7522
0,1,0,0,-1.9424621,81,214.2,14,31/07/2022,7523
0,1,0,0,-2.9126565,95,307.94,11,31/07/2022,7524
0,1,0,0,-0.6634773,163,1135.48,26,31/07/2022,7525
1,1,0,0,,279,791.41,133,31/07/2022,7526
1,0,0,0,,0,4.9,0,31/07/2022,7527
0,1,23.75,0,-0.3966163,279,3372.11,63,31/07/2022,7528
0,1,0,0,-21.397942,8,24.98,1,31/07/2022,7529
0,0,85,1,-1.4387318,0,174.19,0,31/07/2022,7530
1,0,0,0,,,65.16,40,31/07/2022,7531
0,1,0,0,-21.960335,0,37.9,1,31/07/2022,7532
0,1,0,0,-3.1407034,71,5.92,3,31/07/2022,7533
0,1,0,0,-1.8548,95,90,11,31/07/2022,7534
1,0,0,0,,279,1886.25,63,31/07/2022,7535
0,1,176.16,1,-74.215065,0,9.25,2,31/07/2022,7536
1,1,120,0,-0.061401956,279,3891.83,122,31/07/2022,7537
0,1,0,0,-2.8355389,20,270.37,5,31/07/2022,7538
0,0,84,1,-21.92548,0,36.43,3,31/07/2022,7539
1,1,54,0,,147,516.84,53,31/07/2022,7540
1,0,0,0,,96,2426.9,66,31/07/2022,7541
1,1,42.69,1,-0.6267066,279,1044.72,40,31/07/2022,7542
1,0,0,0,,113,4938.02,524,31/07/2022,7543
0,1,0,0,-10.449152,0,135.63,1,31/07/2022,7544
1,0,0,0,,76,188.6,10,31/07/2022,7545
0,1,105,1,-8.558979,0,118.52,4,31/07/2022,7546
0,1,381.68,1,-3.412544,0,453.49,10,31/07/2022,7547
0,1,0,0,-11.984726,0,35.83,3,31/07/2022,7548
1,1,0,0,,79,5209.16,34,31/07/2022,7549
1,0,0,0,,220,162.6,37,31/07/2022,7550
0,1,0,0,-5.8963165,12,114.61,0,31/07/2022,7551
0,1,0,0,-9.932931,56,72.75,1,31/07/2022,7552
0,1,0,0,-21.521906,0,3.01,0,31/07/2022,7553
1,1,0,0,-0.3023076,279,287.71,39,31/07/2022,7554
0,1,244.84,1,-12.128598,0,151.2,5,31/07/2022,7555
0,1,189.68,1,-1.4615253,0,1627.18,13,31/07/2022,7556
0,1,85,1,-4.76114,0,212.85,6,31/07/2022,7557
0,0,0,0,-2.505095,44,343.28,5,31/07/2022,7558
0,1,792.63,1,-3.26223,0,1533.34,14,31/07/2022,7559
0,1,0,0,-10.7234535,31,28.8,0,31/07/2022,7560
0,1,0,0,-5.099963,215,206.08,6,31/07/2022,7561
0,0,0,0,,193,39.1,2,31/07/2022,7562
0,1,183.07,1,-3.346876,0,499.75,16,31/07/2022,7563
0,1,153.94,1,-13.4610615,0,49.71,3,31/07/2022,7564
0,0,0,0,,0,28.46,2,31/07/2022,7565
0,0,0,0,-11.445407,115,120.42,1,31/07/2022,7566
1,0,0,0,,,152.85,30,31/07/2022,7567
1,0,0,0,,170,3.89,61,31/07/2022,7568
0,1,151.41,1,-9.39948,0,86.05,11,31/07/2022,7569
0,1,454.45,1,-37.230507,0,57.2,3,31/07/2022,7570
0,1,129.7,1,-2.425796,0,212.36,10,31/07/2022,7571
0,1,58.7,1,-21.216164,0,15.49,3,31/07/2022,7572
0,1,33.79,1,-7.3727956,0,31.39,10,31/07/2022,7573
0,1,50,1,-3.7044036,0,42.91,0,31/07/2022,7574
1,1,0,0,,92,375.33,15,31/07/2022,7575
0,1,0,0,-1.1313008,143,446.89,23,31/07/2022,7576
0,1,91.3,1,-0.94218844,0,635.2,6,31/07/2022,7577
0,1,0,0,-10.669796,0,45.39,0,31/07/2022,7578
0,1,128.06,1,-15.750618,0,66.83,0,31/07/2022,7579
0,0,104.63,1,-31.305597,0,17.16,3,31/07/2022,7580
0,1,140.06,1,-5.11648,0,137.15,5,31/07/2022,7581
1,0,0,0,,0,25.76,4,31/07/2022,7582
1,0,0,0,,143,374.44,25,31/07/2022,7583
1,1,0,0,-6.9155035,163,17.22,1,31/07/2022,7584
0,1,0,0,-4.332814,11,28.52,1,31/07/2022,7585
0,1,128.44,1,-16.754765,0,58.75,7,31/07/2022,7586
0,1,40.35,1,-0.7739908,0,452.99,26,31/07/2022,7587
0,0,0,0,-11.276503,3,108.48,0,31/07/2022,7588
0,0,0,0,,23,546.86,5,31/07/2022,7589
0,1,273.09,1,-3.6119142,0,523.31,16,31/07/2022,7590
1,1,0,0,-2.1351027,251,65.35,22,31/07/2022,7591
0,1,167.05,1,-2.5144985,0,324.52,10,31/07/2022,7592
0,1,0,0,-2.0965114,179,202.41,16,31/07/2022,7593
0,0,41.88,1,-17.960552,0,11.04,0,31/07/2022,7594
1,0,0,0,,127,607.58,45,31/07/2022,7595
1,0,0,0,,244,505.56,64,31/07/2022,7596
0,1,115.37,1,-3.3780353,0,161.73,10,31/07/2022,7597
0,1,64,1,-0.6652484,0,582.26,12,31/07/2022,7598
0,1,180,1,-3.5685337,0,190.85,22,31/07/2022,7599
1,0,0,0,,,1.44,15,31/07/2022,7600
0,1,0,0,-0.83110106,178,741.1,20,31/07/2022,7601
0,0,187.45,1,-5.7765956,0,270.97,11,31/07/2022,7602
0,1,0,0,-28.347996,15,41.15,5,31/07/2022,7603
1,1,150,0,-0.2185538,251,5961.07,95,31/07/2022,7604
1,1,0,0,,279,1610.48,102,31/07/2022,7605
1,0,0,0,,279,2510.57,57,31/07/2022,7606
0,1,0,0,-1.5868307,81,335.5,8,31/07/2022,7607
1,0,0,0,,,6.45,7,31/07/2022,7608
0,1,96.51,1,-8.383189,0,55.79,7,31/07/2022,7609
0,1,255.99,1,-50.86081,0,33.25,0,31/07/2022,7610
0,0,0,0,-5.9316587,36,158.42,5,31/07/2022,7611
0,0,0,0,-6.443172,32,58.98,2,31/07/2022,7612
1,0,0,0,,85,56.76,7,31/07/2022,7613
0,1,166.09,1,-32.646515,0,38.63,0,31/07/2022,7614
0,1,0,0,-9.307454,5,64.32,1,31/07/2022,7615
1,0,0,0,,76,259.54,13,31/07/2022,7616
1,1,0,0,,92,390.44,20,31/07/2022,7617
0,1,0,0,-5.2950907,177,100,6,31/07/2022,7618
0,1,221.04,1,-15.547483,0,103.83,2,31/07/2022,7619
0,1,200,1,-4.169586,0,319.98,10,31/07/2022,7620
0,1,0,0,-7.258928,0,86.05,1,31/07/2022,7621
0,1,377.36,1,-40.0136,0,72.36,0,31/07/2022,7622
0,1,0,0,-48.464855,90,29.41,2,31/07/2022,7623
0,1,119.61,1,-10.129004,0,90.23,4,31/07/2022,7624
1,0,0,0,,15,72.34,4,31/07/2022,7625
1,1,0,0,,15,138.38,4,31/07/2022,7626
0,0,0,0,,159,394.67,3,31/07/2022,7627
0,0,0,0,,0,0.47,1,31/07/2022,7628
0,1,113,1,-1.0269487,0,990.05,11,31/07/2022,7629
0,1,0,0,-0.24862173,148,7129.36,24,31/07/2022,7630
0,1,0,0,-2.015538,190,262.88,3,31/07/2022,7631
0,1,0,0,-15.162477,67,44.1,0,31/07/2022,7632
0,1,0,0,-12.674699,0,10.75,0,31/07/2022,7633
0,0,39,1,-19.776583,0,14.17,1,31/07/2022,7634
0,1,111.98,1,-14.424925,119,66.39,6,31/07/2022,7635
0,0,0,0,,,38.22,5,31/07/2022,7636
1,1,0,0,,68,316.34,15,31/07/2022,7637
0,1,33.96,1,-4.525756,0,55.81,6,31/07/2022,7638
1,0,0,0,,55,24.51,21,31/07/2022,7639
0,1,0,0,-14.153587,111,25.68,2,31/07/2022,7640
0,1,121.09,1,-8.810004,0,85.16,9,31/07/2022,7641
1,0,0,0,-0.50867957,147,206.6,9,31/07/2022,7642
1,1,0,0,-0.046954405,279,3717.02,83,31/07/2022,7643
0,1,150.27,1,-25.183508,0,39.48,3,31/07/2022,7644
0,1,37.84,1,-10.987377,0,18.52,3,31/07/2022,7645
0,1,134.63,1,-33.758842,0,27.03,0,31/07/2022,7646
0,1,0,0,-58.611362,0,1.09,1,31/07/2022,7647
0,1,95,1,-33.015656,0,4.69,3,31/07/2022,7648
1,1,0,0,-9.446693,0,41.87,3,31/07/2022,7649
1,0,0,0,-3.1136208,12,179.49,4,31/07/2022,7650
1,0,0,0,,278,801.1,50,31/07/2022,7651
0,1,188.05,1,-42.288197,0,25.67,3,31/07/2022,7652
0,1,125.42,1,-1.1223757,0,633.51,15,31/07/2022,7653
0,1,0,0,-0.07742553,97,1410.72,69,31/07/2022,7654
0,1,0,0,-35.555122,0,41.16,1,31/07/2022,7655
0,1,0,0,-4.162437,33,87.33,4,31/07/2022,7656
0,1,0,0,-74.46545,24,5.34,1,31/07/2022,7657
0,1,0,0,,,971.21,3,31/07/2022,7658
0,1,233.24,1,-4.4892087,0,707.71,4,31/07/2022,7659
0,1,170.27,1,-4.0468793,0,250.67,14,31/07/2022,7660
0,0,182.27,1,-87.28913,0,11.72,0,31/07/2022,7661
0,0,121.2,1,-4.499461,97,138.5,5,31/07/2022,7662
1,0,0,0,,48,61.67,9,31/07/2022,7663
1,1,0,0,,93,14553.01,112,31/07/2022,7664
0,1,99.87,1,-8.115622,0,79.17,7,31/07/2022,7665
1,0,0,0,,56,418.31,11,31/07/2022,7666
0,0,0,0,-1.9086388,156,168.96,11,31/07/2022,7667
0,1,0,0,-68.71761,0,5.44,2,31/07/2022,7668
0,1,62.59,1,-4.314697,117,99.82,7,31/07/2022,7669
0,1,145.87,1,-1.4099655,0,271.17,17,31/07/2022,7670
1,1,0,0,,55,1278.26,10,31/07/2022,7671
0,0,0,0,-9.1067095,0,79.87,1,31/07/2022,7672
0,1,0,0,-14.770399,47,55.2,1,31/07/2022,7673
0,1,111.42,1,-44.238503,0,8.7,1,31/07/2022,7674
1,0,0,0,,279,1013,94,31/07/2022,7675
1,1,0,0,,279,1388.4,123,31/07/2022,7676
0,1,65,1,-60.026276,0,2.56,2,31/07/2022,7677
0,1,100,1,-0.35918465,47,324.09,9,31/07/2022,7678
0,1,283.75,1,-2.8093765,279,707.33,18,31/07/2022,7679
0,0,0,0,-1.629664,197,432.76,19,31/07/2022,7680
0,0,0,0,-7.6882434,0,41.29,1,31/07/2022,7681
1,0,0,0,,55,929.94,18,31/07/2022,7682
0,0,133.66,1,-6.979265,0,150.6,5,31/07/2022,7683
0,1,100,0,-0.51941496,147,887.76,27,31/07/2022,7684
0,0,0,0,,0,28.97,1,31/07/2022,7685
0,1,0,0,,,163.04,13,31/07/2022,7686
0,1,102.08,1,-40.711147,0,14.58,0,31/07/2022,7687
0,1,0,0,-12.198632,10,706.45,0,31/07/2022,7688
0,1,160,1,-3.8014557,0,316.98,9,31/07/2022,7689
0,1,200,1,-0.9559938,0,2088.34,26,31/07/2022,7690
0,1,172.7,1,-5.578412,0,163.06,4,31/07/2022,7691
1,0,0,0,,17,12.78,4,31/07/2022,7692
1,0,0,0,,33,748.24,7,31/07/2022,7693
0,0,0,0,-50.04171,26,0.07,3,31/07/2022,7694
0,1,52,1,-7.784532,0,49.22,4,31/07/2022,7695
0,1,80.79,1,-20.522585,0,30.07,1,31/07/2022,7696
0,0,172.56,1,-20.10846,0,64.59,3,31/07/2022,7697
1,1,0,0,-0.06207239,279,5789.68,134,31/07/2022,7698
0,1,205,1,-0.33936444,0,3820.69,83,31/07/2022,7699
1,1,0,0,-0.8384028,266,442.05,24,31/07/2022,7700
1,1,0,0,,113,1312.13,48,31/07/2022,7701
0,1,49.09,1,-6.4674807,0,37.51,1,31/07/2022,7702
1,0,0,0,,22,131.61,5,31/07/2022,7703
1,0,0,0,,99,46.06,16,31/07/2022,7704
0,1,0,0,-0.32752544,201,985.77,33,31/07/2022,7705
0,1,90,1,-1.2088177,0,444.99,11,31/07/2022,7706
0,1,0,0,-11.166078,5,202.25,0,31/07/2022,7707
0,0,0,0,-12.856485,82,366.13,4,31/07/2022,7708
0,0,0,0,,8,25.28,7,31/07/2022,7709
1,1,91,1,-0.047980215,0,11578.11,2,31/07/2022,7710
1,0,0,0,,279,2093.96,86,31/07/2022,7711
1,1,0,0,,176,500.64,28,31/07/2022,7712
0,1,0,0,-5.5772777,223,170,8,31/07/2022,7713
0,1,0,0,-10.749475,45,80.37,1,31/07/2022,7714
0,1,62.41,1,-23.89972,0,11.44,3,31/07/2022,7715
0,1,0,0,-0.73625904,78,106.44,13,31/07/2022,7716
0,1,0,0,-22.450031,42,71.95,1,31/07/2022,7717
0,1,0,0,-16.25429,0,96.65,1,31/07/2022,7718
0,1,293.98,1,-14.054089,0,100.93,1,31/07/2022,7719
0,1,0,0,-11.684469,0,130.43,0,31/07/2022,7720
0,0,0,0,-7.1320467,21,114.88,4,31/07/2022,7721
0,1,0,0,-10.164342,0,119.06,1,31/07/2022,7722
1,1,126,0,-0.7098185,276,1956.7,15,31/07/2022,7723
1,0,0,0,,279,5886.45,137,31/07/2022,7724
0,1,126.29,1,-83.594574,0,4.01,1,31/07/2022,7725
0,1,54.76,1,-26.07931,0,13.2,2,31/07/2022,7726
1,0,0,0,,279,22.59,106,31/07/2022,7727
1,1,0,0,,279,270.59,60,31/07/2022,7728
0,1,193,1,-1.924376,0,596.95,2,31/07/2022,7729
0,1,0,0,-37.83015,56,14.61,0,31/07/2022,7730
1,1,0,0,,33,837.52,7,31/07/2022,7731
0,0,0,0,-14.069712,0,98.59,1,31/07/2022,7732
1,1,0,0,,169,1108.6,30,31/07/2022,7733
1,0,0,0,,279,2149.76,128,31/07/2022,7734
1,1,0,0,-0.02152559,75,1383.69,174,31/07/2022,7735
1,0,0,0,,,82.28,82,31/07/2022,7736
0,1,122.86,1,-8.170471,0,90.31,0,31/07/2022,7737
0,1,0,0,-71.875,93,0.24,0,31/07/2022,7738
0,1,0,0,,143,3952.59,277,31/07/2022,7739
1,1,20.98,0,-0.103324264,282,2595.39,124,31/07/2022,7740
1,0,0,0,,279,831.45,67,31/07/2022,7741
1,1,70,0,,55,1540.73,10,31/07/2022,7742
0,1,370.34,1,-1.2467794,0,979.75,4,31/07/2022,7743
1,0,0,0,,279,719.79,86,31/07/2022,7744
0,1,41.25,1,-5.619057,0,39.43,2,31/07/2022,7745
0,1,105,1,-10.405418,0,91.87,4,31/07/2022,7746
0,1,0,0,-23.795782,149,24.62,3,31/07/2022,7747
1,1,0,0,-0.069261156,177,9374.77,247,31/07/2022,7748
1,0,0,0,,100,439.17,118,31/07/2022,7749
0,1,0,0,-6.663135,0,59.85,0,31/07/2022,7750
1,0,0,0,,0,7.04,3,31/07/2022,7751
0,0,108.32,1,-60.231403,0,8.15,4,31/07/2022,7752
0,0,0,0,-12.747598,26,79.5,4,31/07/2022,7753
0,1,0,0,-8.902181,64,55.12,3,31/07/2022,7754
1,1,0,0,-1.9473373,240,344.33,24,31/07/2022,7755
0,1,290.37,1,-74.70705,0,23.35,4,31/07/2022,7756
0,1,0,0,-11.394288,62,111.51,0,31/07/2022,7757
1,1,0,0,-4.7028546,88,75.48,15,31/07/2022,7758
0,0,42.04,1,-3.196816,0,140.75,15,31/07/2022,7759
0,1,368,1,-4.4490247,0,504.27,4,31/07/2022,7760
0,1,90,1,-4.479885,0,213.22,4,31/07/2022,7761
0,1,215.67,1,-43.70152,0,32.08,0,31/07/2022,7762
0,0,141.3,1,-0.51935077,0,1241.37,2,31/07/2022,7763
0,1,104.04,1,-8.864114,0,119.52,11,31/07/2022,7764
0,1,0,0,,,273.21,3,31/07/2022,7765
1,1,0,0,,148,1238.98,84,31/07/2022,7766
1,0,1258,1,,133,2597.19,22,31/07/2022,7767
0,1,0,0,-31.85525,38,29.24,2,31/07/2022,7768
0,1,156.39,1,-15.311334,0,55.91,1,31/07/2022,7769
1,1,0,0,,279,4011.6,124,31/07/2022,7770
0,0,50,1,-3.5486834,0,80.38,10,31/07/2022,7771
1,1,0,0,,279,1226.11,131,31/07/2022,7772
0,1,83.05,1,-12.651272,0,56.04,1,31/07/2022,7773
0,1,0,0,-0.92865926,63,103.82,10,31/07/2022,7774
0,1,75,1,-0.46797833,156,492.16,26,31/07/2022,7775
0,1,0,0,-12.815388,83,93.46,3,31/07/2022,7776
0,1,0,0,,51,61.04,11,31/07/2022,7777
0,0,106.16,1,-7.5317545,0,101.48,3,31/07/2022,7778
1,1,0,0,,224,141.22,49,31/07/2022,7779
0,1,99.45,1,-26.150364,0,40.81,0,31/07/2022,7780
0,1,400,0,-0.56793135,124,3529.16,84,31/07/2022,7781
0,1,84.63,1,-5.118522,0,86.1,5,31/07/2022,7782
0,1,0,0,-21.363981,22,24.26,0,31/07/2022,7783
0,1,68.83,1,-29.326212,0,16.21,1,31/07/2022,7784
0,1,316.58,1,-1.0154016,0,1965.12,22,31/07/2022,7785
0,1,0,0,-0.48723498,79,1861.52,13,31/07/2022,7786
0,0,0,0,-1.1828958,279,387.33,21,31/07/2022,7787
0,1,0,0,-9.794688,7,75.09,0,31/07/2022,7788
0,1,46.68,1,-22.376009,0,14.76,2,31/07/2022,7789
1,0,0,0,,53,142.88,10,31/07/2022,7790
0,1,0,0,-11.887599,59,83.86,5,31/07/2022,7791
0,0,0,0,-0.52497834,0,24.63,0,31/07/2022,7792
1,1,0,0,,248,19.78,15,31/07/2022,7793
0,1,390.15,1,-86.221146,0,8.63,12,31/07/2022,7794
0,0,101.81,1,-2.831309,0,162.09,1,31/07/2022,7795
0,1,0,0,-11.298119,0,27.2,0,31/07/2022,7796
0,1,311.18,1,-14.252716,236,166.72,11,31/07/2022,7797
0,1,109.39,1,-2.5108085,0,208.81,16,31/07/2022,7798
0,1,0,0,-4.2962637,3,58.52,1,31/07/2022,7799
1,1,0,0,-1.486121,279,212.64,24,31/07/2022,7800
0,1,0,0,-5.434246,0,156.91,0,31/07/2022,7801
0,1,226.3,1,-23.299114,0,81.37,6,31/07/2022,7802
0,1,199.83,1,-42.635437,0,17.43,3,31/07/2022,7803
0,1,0,0,-7.104769,79,28.37,1,31/07/2022,7804
0,0,42.5,1,-2.4577026,0,46.15,4,31/07/2022,7805
0,1,0,0,-11.598124,0,53.95,1,31/07/2022,7806
1,1,0,0,-0.02155575,268,1381.74,28,31/07/2022,7807
0,0,250,1,-1.9141295,0,1187.5,19,31/07/2022,7808
0,1,0,0,-4.1588793,206,114.56,9,31/07/2022,7809
0,1,0,0,-7.899019,229,451.57,10,31/07/2022,7810
0,1,222.76,1,-18.423756,0,54.66,1,31/07/2022,7811
0,1,193.67,1,-35.548042,0,23.72,0,31/07/2022,7812
0,1,0,0,-11.151994,0,329.29,0,31/07/2022,7813
1,0,0,0,,276,37.09,17,31/07/2022,7814
0,1,110.96,1,-29.270014,0,19.48,0,31/07/2022,7815
1,0,0,0,,34,175.91,9,31/07/2022,7816
1,1,0,0,-0.08887977,264,1452.65,24,31/07/2022,7817
0,0,0,0,-5.0801687,41,6.59,0,31/07/2022,7818
0,1,201.23,1,-21.88,0,63.75,2,31/07/2022,7819
0,1,192.27,1,-1.4844278,0,525.25,11,31/07/2022,7820
0,1,0,0,-5.490577,174,89.23,4,31/07/2022,7821
0,1,135,1,-33.884296,0,14.2,4,31/07/2022,7822
0,1,46,1,-0.08909379,0,3716.41,40,31/07/2022,7823
